18688	7.12891	7.69	927.036
18944	7.22656	7.924	911.984
19200	7.32422	7.917	925.126
19456	7.42188	8.017	925.767
19712	7.51953	8.075	931.211
19968	7.61719	8.093	941.207
20224	7.71484	8.867	870.062
20480	7.8125	8.437	925.981
20736	7.91016	8.439	937.333
20992	8.00781	8.419	951.16
21248	8.10547	8.594	943.154
21504	8.20312	8.612	952.523
21760	8.30078	8.715	952.471
22016	8.39844	8.759	958.835
22272	8.49609	8.93	951.41
22528	8.59375	9.078	946.657
22784	8.69141	9.285	936.07
23040	8.78906	9.6	915.527
23296	8.88672	9.655	920.427
23552	8.98438	9.295	966.581
23808	9.08203	10.024	906.029
24064	9.17969	9.781	938.522
24320	9.27734	9.554	971.043
24576	9.375	11.058	847.802
24832	9.47266	10.46	905.608
25088	9.57031	10.035	953.693
25344	9.66797	10.315	937.273
25600	9.76562	10.362	942.446
25856	9.86328	11.47	859.92
26112	9.96094	10.848	918.228
26368	10.0586	10.737	936.816
26624	10.1562	13.803	735.8
26880	10.2539	12.363	829.403
27136	10.3516	10.974	943.281
27392	10.4492	11.206	932.466
27648	10.5469	12.862	820.003
27904	10.6445	11.155	954.239
28160	10.7422	11.828	908.2
28416	10.8398	12.6	860.305
28672	10.9375	11.154	980.59
28928	11.0352	11.732	940.603
29184	11.1328	13.837	804.568
29440	11.2305	11.464	979.629
29696	11.3281	12.147	932.586
29952	11.4258	11.641	981.512
30208	11.5234	12.179	946.173
30464	11.6211	11.779	986.594
30720	11.7188	11.805	992.694
30976	11.8164	12.663	933.144
31232	11.9141	12.137	981.632
31488	12.0117	12.799	938.489
31744	12.1094	12.569	963.432
32000	12.207	12.549	972.749
32256	12.3047	12.78	962.808
32512	12.4023	12.982	955.349
32768	12.5	13.194	947.4
33024	12.5977	13.334	944.777
33280	12.6953	13.174	963.664
33536	12.793	13.524	945.946
33792	12.8906	13.5	954.861
34048	12.9883	13.359	972.25
34304	13.0859	13.216	990.159
34560	13.1836	13.419	982.457
34816	13.2812	14.155	938.273
35072	13.3789	14.561	918.818
35328	13.4766	14.073	957.618
35584	13.5742	13.525	1003.64
35840	13.6719	14.302	955.941
36096	13.7695	13.857	993.688
36352	13.8672	13.906	997.209
36608	13.9648	14.645	953.557
36864	14.0625	14.28	984.769
37120	14.1602	14.807	956.315
37376	14.2578	14.53	981.267
37632	14.3555	15.382	933.264
37888	14.4531	15.444	935.841
38144	14.5508	14.793	983.626
38400	14.6484	14.558	1006.21
38656	14.7461	14.82	995.013
38912	14.8438	14.886	997.162
39168	14.9414	15.179	984.347
39424	15.0391	15.089	996.69
39680	15.1367	15.722	962.773
39936	15.2344	15.346	992.726
40192	15.332	16.862	909.265
40448	15.4297	15.667	984.853
40704	15.5273	15.566	997.517
40960	15.625	15.704	994.969
41216	15.7227	17.349	906.257
41472	15.8203	15.672	1009.46
41728	15.918	17.206	925.141
41984	16.0156	20.22	792.068
42240	16.1133	18.443	873.68
42496	16.2109	16.315	993.622
42752	16.3086	16.848	967.984
43008	16.4062	16.219	1011.55
43264	16.5039	16.949	973.739
43520	16.6016	16.432	1010.32
43776	16.6992	16.758	996.492
44032	16.7969	16.619	1010.7
44288	16.8945	16.753	1008.45
44544	16.9922	17.239	985.683
44800	17.0898	17.431	980.428
45056	17.1875	17.146	1002.42
45312	17.2852	17.039	1014.45
45568	17.3828	18.864	921.481
45824	17.4805	17.751	984.76
46080	17.5781	17.303	1015.9
46336	17.6758	17.731	996.886
46592	17.7734	17.541	1013.25
46848	17.8711	17.751	1006.77
47104	17.9688	17.564	1023.04
47360	18.0664	18.138	996.053
47616	18.1641	17.81	1019.88
47872	18.2617	17.973	1016.06
48128	18.3594	18.064	1016.35
48384	18.457	18.201	1014.07
48640	18.5547	18.26	1016.14
48896	18.6523	18.268	1021.04
49152	18.75	20.479	915.572
49408	18.8477	22.565	835.261
49664	18.9453	21.649	875.113
49920	19.043	21.667	878.893
50176	19.1406	20.797	920.355
50432	19.2383	20.353	945.231
50688	19.3359	22.1	874.929
50944	19.4336	22.584	860.503
51200	19.5312	21.005	929.838
51456	19.6289	23.174	847.023
51712	19.7266	23.825	827.977
51968	19.8242	22.206	892.742
52224	19.9219	21.859	911.381
52480	20.0195	20.937	956.18
52736	20.1172	20.789	967.684
52992	20.2148	21.624	934.834
53248	20.3125	21.2	958.137
53504	20.4102	21.739	938.873
53760	20.5078	22.278	920.541
54016	20.6055	22.006	936.357
54272	20.7031	22.635	914.651
54528	20.8008	22.828	911.196
54784	20.8984	23.188	901.261
55040	20.9961	22.184	946.452
55296	21.0938	22.494	937.75
55552	21.1914	23.084	918.013
55808	21.2891	24.191	880.041
56064	21.3867	25.135	850.874
56320	21.4844	24.874	863.728
56576	21.582	24.135	894.221
56832	21.6797	23.086	939.084
57088	21.7773	23.322	933.768
57344	21.875	21.546	1015.27
57600	21.9727	22.658	969.753
57856	22.0703	22.684	972.946
58112	22.168	22.074	1004.26
58368	22.2656	23.043	966.264
58624	22.3633	24.214	923.568
58880	22.4609	24.132	930.753
59136	22.5586	25.049	900.579
59392	22.6562	24.588	921.435
59648	22.7539	23.994	948.317
59904	22.8516	25.092	910.711
60160	22.9492	25.39	903.868
60416	23.0469	25.322	910.152
60672	23.1445	27.066	855.115
60928	23.2422	26.799	867.278
61184	23.3398	27.032	863.415
61440	23.4375	25.296	926.53
61696	23.5352	26.413	891.044
61952	23.6328	27.309	865.385
62208	23.7305	26.546	893.938
62464	23.8281	23.989	993.294
62720	23.9258	23.524	1017.08
62976	24.0234	23.367	1028.09
63232	24.1211	23.301	1035.2
63488	24.2188	23.59	1026.65
63744	24.3164	23.82	1020.84
64000	24.4141	23.809	1025.41
64256	24.5117	24.01	1020.9
64512	24.6094	23.913	1029.12
64768	24.707	24.932	990.977
65024	24.8047	25.052	990.128
65280	24.9023	25.106	991.888
65536	25	25.23	990.884
65792	25.0977	25.669	977.742
66048	25.1953	24.986	1008.38
66304	25.293	25.579	988.818
66560	25.3906	24.897	1019.83
66816	25.4883	28.546	892.885
67072	25.5859	29.379	870.892
67328	25.6836	28.7	894.899
67584	25.7812	29.215	882.466
67840	25.8789	27.267	949.093
68096	25.9766	27.953	929.294
68352	26.0742	27.217	958.012
68608	26.1719	28.195	928.245
68864	26.2695	29.02	905.222
69120	26.3672	28.539	923.9
69376	26.4648	30.133	878.268
69632	26.5625	28.876	919.882
69888	26.6602	27.999	952.182
70144	26.7578	28.578	936.308
70400	26.8555	28.222	951.579
70656	26.9531	28.972	930.316
70912	27.0508	29.082	930.155
71168	27.1484	28.737	944.721
71424	27.2461	29.215	932.606
71680	27.3438	29.605	923.619
71936	27.4414	31.083	882.843
72192	27.5391	29.409	936.416
72448	27.6367	29.257	944.619
72704	27.7344	29.134	951.959
72960	27.832	27.732	1003.61
73216	27.9297	28.273	987.857
73472	28.0273	29.38	953.96
73728	28.125	30.064	935.504
73984	28.2227	29.747	948.756
74240	28.3203	31.414	901.519
74496	28.418	30.6	928.692
74752	28.5156	30.619	931.305
75008	28.6133	30.869	926.926
75264	28.7109	30.321	946.899
75520	28.8086	30.327	949.932
75776	28.9062	30.639	943.446
76032	29.0039	30.927	937.818
76288	29.1016	30.832	943.875
76544	29.1992	30.463	958.514
76800	29.2969	31.22	938.401
77056	29.3945	30.194	973.522
77312	29.4922	30.972	952.221
77568	29.5898	30.285	977.046
77824	29.6875	31.108	954.337
78080	29.7852	31.107	957.507
78336	29.8828	31.484	949.143
78592	29.9805	31.307	957.628
78848	30.0781	31.092	967.391
79104	30.1758	32.436	930.318
79360	30.2734	32.639	927.523
79616	30.3711	32.234	942.207
79872	30.4688	32.12	948.591
80128	30.5664	31.995	955.349
80384	30.6641	33.758	908.35
80640	30.7617	32.051	959.774
80896	30.8594	32.415	952.009
81152	30.957	32.716	946.235
81408	31.0547	32.766	947.772
81664	31.1523	32.939	945.759
81920	31.25	32.869	950.744
82176	31.3477	32.596	961.703
82432	31.4453	33.052	951.389
82688	31.543	32.913	958.374
82944	31.6406	33.047	957.443
83200	31.7383	33.519	946.874
83456	31.8359	34.758	915.931
83712	31.9336	34.611	922.643
83968	32.0312	33.624	952.631
84224	32.1289	34.771	924.014
84480	32.2266	33.898	950.692
84736	32.3242	33.695	959.318
84992	32.4219	34.157	949.201
85248	32.5195	34.692	937.378
85504	32.6172	33.709	967.611
85760	32.7148	34.749	941.461
86016	32.8125	33.87	968.778
86272	32.9102	34.458	955.08
86528	33.0078	35.45	931.109
86784	33.1055	34.899	948.608
87040	33.2031	37.441	886.812
87296	33.3008	36.481	912.825
87552	33.3984	35.26	947.205
87808	33.4961	35.676	938.897
88064	33.5938	35.973	933.86
88320	33.6914	35.151	958.476
88576	33.7891	35.423	953.874
88832	33.8867	35.344	958.769
89088	33.9844	35.29	963.003
89344	34.082	35.466	960.978
89600	34.1797	35.441	964.411
89856	34.2773	35.977	952.757
90112	34.375	36.067	953.087
90368	34.4727	35.729	964.837
90624	34.5703	36.344	951.197
90880	34.668	36.346	953.832
91136	34.7656	35.233	986.735
91392	34.8633	35.759	974.951
91648	34.9609	36.523	957.231
91904	35.0586	36.336	964.845
92160	35.1562	35.885	979.692
92416	35.2539	38.158	923.893
92672	35.3516	38.242	924.417
92928	35.4492	36.098	982.027
93184	35.5469	37.177	956.152
93440	35.6445	37.595	948.119
93696	35.7422	37.784	945.961
93952	35.8398	37.784	948.546
94208	35.9375	37.482	958.794
94464	36.0352	37.429	962.76
94720	36.1328	37.423	965.524
94976	36.2305	37.995	953.559
95232	36.3281	37.92	958.02
95488	36.4258	38.203	953.48
95744	36.5234	37.496	974.062
96000	36.6211	37.45	977.866
96256	36.7188	38.01	966.029
96512	36.8164	38.224	963.175
96768	36.9141	37.743	978.037
97024	37.0117	37.927	975.867
97280	37.1094	37.918	978.674
97536	37.207	40.06	928.783
97792	37.3047	39.667	940.446
98048	37.4023	39.306	951.568
98304	37.5	40.497	925.995
98560	37.5977	39.973	940.576
98816	37.6953	39.763	948
99072	37.793	39.452	957.948
99328	37.8906	40.289	940.471
99584	37.9883	39.975	950.301
99840	38.0859	39.795	957.053
100096	38.1836	39.873	957.63
100352	38.2812	39.388	971.901
100608	38.3789	39.784	964.682
100864	38.4766	40.78	943.516
101120	38.5742	40.332	956.417
101376	38.6719	40.677	950.706
101632	38.7695	40.844	949.21
101888	38.8672	40.128	968.58
102144	38.9648	40.763	955.888
102400	39.0625	39.809	981.248
