43264	16.5039	15.935	1035.7
43520	16.6016	16.058	1033.85
43776	16.6992	16.006	1043.31
44032	16.7969	16.138	1040.83
44288	16.8945	16.235	1040.62
44544	16.9922	17.197	988.09
44800	17.0898	16.346	1045.51
45056	17.1875	16.424	1046.49
45312	17.2852	16.63	1039.4
45568	17.3828	16.619	1045.96
45824	17.4805	16.697	1046.92
46080	17.5781	17.194	1022.34
46336	17.6758	16.952	1042.7
46592	17.7734	17.041	1042.98
46848	17.8711	17.148	1042.17
47104	17.9688	17.131	1048.9
47360	18.0664	17.287	1045.09
47616	18.1641	17.436	1041.76
47872	18.2617	17.417	1048.5
48128	18.3594	17.473	1050.73
48384	18.457	17.636	1046.55
48640	18.5547	17.697	1048.47
48896	18.6523	17.807	1047.47
49152	18.75	17.872	1049.13
49408	18.8477	18.007	1046.68
49664	18.9453	18.077	1048.03
49920	19.043	18.162	1048.51
50176	19.1406	18.219	1050.59
50432	19.2383	18.346	1048.64
50688	19.3359	18.432	1049.04
50944	19.4336	18.463	1052.57
51200	19.5312	18.528	1054.15
51456	19.6289	18.708	1049.23
51712	19.7266	18.754	1051.86
51968	19.8242	18.909	1048.4
52224	19.9219	19.422	1025.74
52480	20.0195	19.052	1050.78
52736	20.1172	19.127	1051.77
52992	20.2148	19.189	1053.46
53248	20.3125	19.259	1054.7
53504	20.4102	19.398	1052.18
53760	20.5078	19.451	1054.33
54016	20.6055	19.541	1054.47
54272	20.7031	19.626	1054.88
54528	20.8008	19.759	1052.72
54784	20.8984	19.832	1053.77
55040	20.9961	20.799	1009.48
55296	21.0938	19.936	1058.07
55552	21.1914	20.082	1055.24
55808	21.2891	20.15	1056.53
56064	21.3867	20.19	1059.27
56320	21.4844	20.256	1060.64
56576	21.582	20.413	1057.27
56832	21.6797	20.497	1057.7
57088	21.7773	20.558	1059.31
57344	21.875	20.634	1060.14
57600	21.9727	20.78	1057.39
57856	22.0703	21.726	1015.85
58112	22.168	21.911	1011.73
58368	22.2656	21.082	1056.14
58624	22.3633	21.147	1057.52
58880	22.4609	21.206	1059.18
59136	22.5586	21.253	1061.43
59392	22.6562	21.344	1061.48
59648	22.7539	21.534	1056.65
59904	22.8516	21.555	1060.15
60160	22.9492	21.68	1058.54
60416	23.0469	21.67	1063.54
60672	23.1445	21.968	1053.56
60928	23.2422	22.997	1010.66
61184	23.3398	23.022	1013.81
61440	23.4375	22.055	1062.68
61696	23.5352	22.779	1033.2
61952	23.6328	22.795	1036.75
62208	23.7305	22.703	1045.26
62464	23.8281	22.713	1049.1
62720	23.9258	23.605	1013.59
62976	24.0234	23.06	1041.78
63232	24.1211	22.668	1064.1
63488	24.2188	22.773	1063.49
63744	24.3164	22.899	1061.9
64000	24.4141	22.947	1063.93
64256	24.5117	23.328	1050.74
64512	24.6094	24.33	1011.48
64768	24.707	24.324	1015.75
65024	24.8047	24.262	1022.37
65280	24.9023	24.387	1021.13
65536	25	25.676	973.672
65792	25.0977	24.953	1005.8
66048	25.1953	25.055	1005.6
66304	25.293	25.172	1004.81
66560	25.3906	24.972	1016.76
66816	25.4883	24.991	1019.9
67072	25.5859	24.99	1023.85
67328	25.6836	25.001	1027.3
67584	25.7812	24.967	1032.61
67840	25.8789	25.234	1025.56
68096	25.9766	25.24	1029.18
68352	26.0742	25.005	1042.76
68608	26.1719	24.467	1069.68
68864	26.2695	24.588	1068.39
69120	26.3672	25.261	1043.79
69376	26.4648	25.289	1046.5
69632	26.5625	25.375	1046.8
69888	26.6602	25.387	1050.15
70144	26.7578	25.816	1036.48
70400	26.8555	26.477	1014.29
70656	26.9531	28.573	943.307
70912	27.0508	28.837	938.058
71168	27.1484	28.367	957.043
71424	27.2461	28.204	966.037
71680	27.3438	28.46	960.778
71936	27.4414	28.587	959.926
72192	27.5391	28.07	981.085
72448	27.6367	28.608	966.049
72704	27.7344	28.957	957.778
72960	27.832	29.763	935.122
73216	27.9297	28.614	976.085
73472	28.0273	28.738	975.271
73728	28.125	30.465	923.191
73984	28.2227	29.809	946.783
74240	28.3203	30.817	918.983
74496	28.418	30.821	922.033
74752	28.5156	31.164	915.018
75008	28.6133	31.95	895.564
75264	28.7109	31.987	897.581
75520	28.8086	32.108	897.24
75776	28.9062	32.627	885.961
76032	29.0039	33.964	853.96
76288	29.1016	33.156	877.716
76544	29.1992	30.19	967.182
76800	29.2969	30.449	962.162
77056	29.3945	30.574	961.422
77312	29.4922	30.75	959.096
77568	29.5898	30.601	966.957
77824	29.6875	30.693	967.24
78080	29.7852	30.813	966.643
78336	29.8828	30.998	964.024
78592	29.9805	30.852	971.751
78848	30.0781	30.778	977.261
79104	30.1758	30.983	973.946
79360	30.2734	33.385	906.798
79616	30.3711	33.61	903.633
79872	30.4688	33.433	911.338
80128	30.5664	33.595	909.85
80384	30.6641	31.432	975.568
80640	30.7617	31.413	979.267
80896	30.8594	31.682	974.035
81152	30.957	31.979	968.043
81408	31.0547	32.181	965.001
81664	31.1523	31.942	975.278
81920	31.25	31.902	979.562
82176	31.3477	32.653	960.024
82432	31.4453	32.378	971.194
82688	31.543	32.543	969.27
82944	31.6406	32.259	980.831
83200	31.7383	32.701	970.56
83456	31.8359	33.854	940.389
83712	31.9336	34.752	918.899
83968	32.0312	33.406	958.847
84224	32.1289	34.773	923.961
84480	32.2266	35.554	906.412
84736	32.3242	34.475	937.613
84992	32.4219	33.194	976.739
85248	32.5195	33.51	970.443
85504	32.6172	35.774	911.757
85760	32.7148	34.436	950.019
86016	32.8125	33.472	980.297
86272	32.9102	33.349	986.841
86528	33.0078	34.547	955.447
86784	33.1055	33.378	991.835
87040	33.2031	33.611	987.865
87296	33.3008	33.376	997.746
87552	33.3984	33.905	985.059
87808	33.4961	34.433	972.79
88064	33.5938	34.559	972.07
88320	33.6914	34.258	983.461
88576	33.7891	34.41	981.955
88832	33.8867	34.486	982.622
89088	33.9844	34.621	981.612
89344	34.082	35.29	965.77
89600	34.1797	37.542	910.439
89856	34.2773	37.491	914.282
90112	34.375	37.465	917.523
90368	34.4727	37.355	922.839
90624	34.5703	38.169	905.717
90880	34.668	35.673	971.827
91136	34.7656	35.215	987.239
91392	34.8633	38.256	911.315
91648	34.9609	37.943	921.407
91904	35.0586	37.299	939.934
92160	35.1562	35.636	986.537
92416	35.2539	35.391	996.126
92672	35.3516	36.017	981.524
92928	35.4492	36.003	984.618
93184	35.5469	38.736	917.67
93440	35.6445	37.163	959.14
93696	35.7422	36.229	986.563
93952	35.8398	36.157	991.228
94208	35.9375	36.337	989.006
94464	36.0352	36.399	990.004
94720	36.1328	36.41	992.387
94976	36.2305	36.206	1000.68
95232	36.3281	36.47	996.11
95488	36.4258	36.947	985.893
95744	36.5234	36.818	991.999
96000	36.6211	36.827	994.409
96256	36.7188	37.015	991.996
96512	36.8164	38.364	959.66
96768	36.9141	37.232	991.461
97024	37.0117	38.36	964.852
97280	37.1094	37.395	992.362
97536	37.207	37.704	986.819
97792	37.3047	38.052	980.361
98048	37.4023	40.736	918.164
98304	37.5	40.034	936.704
98560	37.5977	41.077	915.297
98816	37.6953	40.991	919.6
99072	37.793	41.935	901.227
99328	37.8906	39.448	960.521
99584	37.9883	38.465	987.606
99840	38.0859	38.366	992.7
100096	38.1836	38.595	989.34
100352	38.2812	39.351	972.815
100608	38.3789	39.018	983.621
100864	38.4766	38.764	992.585
101120	38.5742	38.672	997.472
101376	38.6719	38.846	995.518
101632	38.7695	39.056	992.665
101888	38.8672	38.985	996.978
102144	38.9648	39.076	997.155
102400	39.0625	39.183	996.925
